Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill,Weekend,Season
2018-01-11 03:00:00,2018,1,11,3,7.15,4.1,17.0,99.51,81.5,4.133706065414157,0,1
2018-01-11 04:00:00,2018,1,11,4,7.449999999999999,4.8,16.0,99.49000000000001,83.5,4.635159920467517,0,1
2018-01-11 05:00:00,2018,1,11,5,7.6,4.5,17.0,99.505,80.5,4.694136087034302,0,1
2018-01-11 06:00:00,2018,1,11,6,7.7,4.55,17.5,99.50999999999999,80.5,4.757838119063099,0,1
2018-01-11 07:00:00,2018,1,11,7,7.95,5.2,17.0,99.495,82.5,5.130026103849973,0,1
2018-01-11 08:00:00,2018,1,11,8,8.1,5.5,18.5,99.535,84.0,5.141977574637754,0,1
2018-01-11 09:00:00,2018,1,11,9,8.7,5.9,21.0,99.555,82.5,5.635505743783787,0,1
2018-01-11 10:00:00,2018,1,11,10,9.1,5.95,19.5,99.565,80.5,6.291160643496675,0,1
2018-01-11 11:00:00,2018,1,11,11,9.600000000000001,6.1,19.0,99.555,78.5,6.971240690057584,0,1
2018-01-11 12:00:00,2018,1,11,12,10.649999999999999,6.35,20.5,99.465,75.0,8.15063816605354,0,1
2018-01-11 13:00:00,2018,1,11,13,10.95,6.8,19.0,99.35,76.0,8.667653957500258,0,1
2018-01-11 14:00:00,2018,1,11,14,11.95,7.7,18.5,99.28,75.5,9.969485886107117,0,1
2018-01-11 15:00:00,2018,1,11,15,11.55,7.800000000000001,14.5,99.22999999999999,78.0,9.881968453166081,0,1
2018-01-11 16:00:00,2018,1,11,16,10.55,8.6,18.0,99.21000000000001,87.5,8.26416935223249,0,1
2018-01-11 17:00:00,2018,1,11,17,10.5,10.25,17.0,99.165,98.5,8.305796226364127,0,1
2018-01-11 18:00:00,2018,1,11,18,10.6,10.5,11.0,99.155,99.5,9.189097674930665,0,1
2018-01-11 19:00:00,2018,1,11,19,10.25,10.15,13.5,99.07,99.5,8.410735234268259,0,1
2018-01-11 20:00:00,2018,1,11,20,9.8,9.7,14.0,99.025,99.0,7.794234381089267,0,1
2018-01-11 21:00:00,2018,1,11,21,9.65,9.55,18.0,98.965,99.0,7.138150551889387,0,1
2018-01-11 22:00:00,2018,1,11,22,10.100000000000001,10.0,20.0,98.885,99.5,7.502321395449916,0,1
2018-01-11 23:00:00,2018,1,11,23,10.5,10.25,21.5,98.81,99.0,7.871598751888695,0,1
2018-01-12 00:00:00,2018,1,12,0,11.0,10.7,20.0,98.72999999999999,98.0,8.637973891262563,0,1
2018-01-12 01:00:00,2018,1,12,1,11.55,11.25,19.5,98.61500000000001,98.0,9.37631689128441,0,1
2018-01-12 02:00:00,2018,1,12,2,11.75,11.3,16.5,98.53,97.5,9.912865957958154,0,1
2018-01-12 03:00:00,2018,1,12,3,11.649999999999999,11.3,17.0,98.505,98.0,9.738006281615608,0,1
2018-01-12 04:00:00,2018,1,12,4,11.4,11.149999999999999,14.0,98.45,98.0,9.756340885189449,0,1
2018-01-12 05:00:00,2018,1,12,5,11.25,10.95,11.0,98.38,98.5,9.971323059218381,0,1
2018-01-12 06:00:00,2018,1,12,6,11.0,10.95,10.0,98.28999999999999,99.5,9.826135366727167,0,1
2018-01-12 07:00:00,2018,1,12,7,11.1,11.05,11.5,98.25,100.0,9.717806923304046,0,1
2018-01-12 08:00:00,2018,1,12,8,10.8,10.75,7.5,98.245,100.0,10.048091581894566,0,1
2018-01-12 09:00:00,2018,1,12,9,10.25,10.2,7.0,98.25,100.0,9.515948744757274,0,1
2018-01-12 10:00:00,2018,1,12,10,3.85,3.4,21.0,98.415,96.5,-0.5087381207769615,0,1
2018-01-12 11:00:00,2018,1,12,11,2.55,1.9,16.0,98.495,95.5,-1.4377898867192864,0,1
2018-01-12 12:00:00,2018,1,12,12,2.15,1.35,16.5,98.59,94.5,-2.0144343110173297,0,1
2018-01-12 13:00:00,2018,1,12,13,1.3,0.4,13.5,98.57,93.5,-2.5333915667696845,0,1
2018-01-12 14:00:00,2018,1,12,14,0.1,-0.8999999999999999,17.0,98.82,92.5,-4.646364273301448,0,1
2018-01-12 15:00:00,2018,1,12,15,-2.85,-3.45,20.5,98.9,95.5,-8.918369820438786,0,1
2018-01-12 16:00:00,2018,1,12,16,-5.15,-6.5,19.0,99.125,90.0,-11.563645009779073,0,1
2018-01-12 17:00:00,2018,1,12,17,-6.45,-7.300000000000001,16.0,99.25999999999999,93.5,-12.592187491756274,0,1
2018-01-12 18:00:00,2018,1,12,18,-6.7,-8.15,18.0,99.395,89.5,-13.317857654343607,0,1
2018-01-12 19:00:00,2018,1,12,19,-6.9,-10.1,22.0,99.465,78.0,-14.298949566296374,0,1
2018-01-12 20:00:00,2018,1,12,20,-7.25,-10.55,14.0,99.575,77.5,-13.114463053228267,0,1
2018-01-12 21:00:00,2018,1,12,21,-8.15,-10.7,17.5,99.515,82.0,-15.027723552558705,0,1
2018-01-12 22:00:00,2018,1,12,22,-8.3,-12.05,18.0,99.55,74.5,-15.319668854953562,0,1
2018-01-12 23:00:00,2018,1,12,23,-8.75,-13.25,21.5,99.645,70.0,-16.562208071764903,0,1
2018-01-13 00:00:00,2018,1,13,0,-9.1,-13.45,18.0,99.595,70.5,-16.32057445525854,1,1
2018-01-13 01:00:00,2018,1,13,1,-9.649999999999999,-13.95,22.0,99.495,71.0,-17.79605809810058,1,1
2018-01-13 02:00:00,2018,1,13,2,-9.9,-14.55,20.5,99.63499999999999,69.0,-17.832185102273666,1,1
2018-01-13 03:00:00,2018,1,13,3,-10.4,-15.5,22.5,99.685,66.0,-18.841331435802417,1,1
2018-01-13 04:00:00,2018,1,13,4,-10.7,-15.55,24.5,99.78,67.5,-19.57601278735665,1,1
2018-01-13 05:00:00,2018,1,13,5,-10.95,-16.299999999999997,20.0,99.885,65.0,-19.059328645501502,1,1
2018-01-13 06:00:00,2018,1,13,6,-11.45,-17.05,24.0,99.955,63.5,-20.450819574748827,1,1
2018-01-13 07:00:00,2018,1,13,7,-11.6,-17.4,19.5,100.13,62.0,-19.77526153168951,1,1
2018-01-13 08:00:00,2018,1,13,8,-12.15,-17.55,15.5,100.245,64.5,-19.528824368766287,1,1
2018-01-13 09:00:00,2018,1,13,9,-12.5,-17.4,17.5,100.43,67.0,-20.457830383571633,1,1
2018-01-13 10:00:00,2018,1,13,10,-12.100000000000001,-18.2,17.5,100.52,60.5,-19.95851021520263,1,1
2018-01-13 11:00:00,2018,1,13,11,-11.399999999999999,-17.8,13.5,100.58,59.5,-18.063046357069332,1,1
2018-01-13 12:00:00,2018,1,13,12,-11.25,-18.15,15.0,100.62,57.0,-18.287770797227985,1,1
2018-01-13 13:00:00,2018,1,13,13,-10.8,-18.549999999999997,19.5,100.62,53.5,-18.767863573228208,1,1
2018-01-13 14:00:00,2018,1,13,14,-10.65,-18.45,16.5,100.66499999999999,53.0,-17.917501336317976,1,1
2018-01-13 15:00:00,2018,1,13,15,-10.75,-18.05,13.5,100.75999999999999,55.5,-17.268221505597307,1,1
2018-01-13 16:00:00,2018,1,13,16,-11.25,-17.85,16.5,100.875,58.5,-18.662957603128945,1,1
2018-01-13 17:00:00,2018,1,13,17,-11.85,-18.85,13.0,100.995,56.5,-18.466604857888974,1,1
2018-01-13 18:00:00,2018,1,13,18,-12.75,-19.1,11.5,101.065,59.0,-19.082909928773734,1,1
2018-01-13 19:00:00,2018,1,13,19,-13.5,-18.95,8.5,101.155,63.5,-18.821541364645967,1,1
2018-01-13 20:00:00,2018,1,13,20,-14.25,-18.85,5.0,101.255,68.0,-17.755392976448608,1,1
2018-01-13 21:00:00,2018,1,13,21,-15.0,-18.75,4.5,101.315,74.0,-18.23172397573655,1,1
2018-01-13 22:00:00,2018,1,13,22,-15.95,-18.25,3.5,101.39500000000001,82.5,-18.41419525812316,1,1
2018-01-13 23:00:00,2018,1,13,23,-16.0,-18.0,5.5,101.42,85.0,-20.09283664150665,1,1
2018-01-14 00:00:00,2018,1,14,0,-16.05,-17.549999999999997,4.0,101.445,88.0,-18.99275049637513,1,1
2018-01-14 01:00:00,2018,1,14,1,-16.450000000000003,-18.05,6.0,101.45,87.5,-20.936383740541537,1,1
2018-01-14 02:00:00,2018,1,14,2,-16.35,-17.85,7.0,101.485,88.5,-21.415222563801873,1,1
2018-01-14 03:00:00,2018,1,14,3,-16.25,-17.75,6.0,101.53999999999999,88.0,-20.706456146566715,1,1
2018-01-14 04:00:00,2018,1,14,4,-16.450000000000003,-17.85,6.5,101.555,89.0,-21.243568097604978,1,1
2018-01-14 05:00:00,2018,1,14,5,-16.25,-17.549999999999997,2.0,101.57499999999999,90.0,-16.881750451372717,1,1
2018-01-14 06:00:00,2018,1,14,6,-15.95,-17.049999999999997,5.0,101.61500000000001,91.5,-19.683964719357384,1,1
2018-01-14 07:00:00,2018,1,14,7,-16.05,-17.0,6.0,101.66,92.5,-20.476528552591894,1,1
2018-01-14 08:00:00,2018,1,14,8,-15.649999999999999,-16.8,7.0,101.685,91.0,-20.601244371471367,1,1
2018-01-14 09:00:00,2018,1,14,9,-12.65,-14.25,6.5,101.745,88.0,-16.84907617978716,1,1
2018-01-14 10:00:00,2018,1,14,10,-10.5,-13.35,7.5,101.78999999999999,79.5,-14.84808783198401,1,1
2018-01-14 11:00:00,2018,1,14,11,-8.6,-14.05,10.5,101.815,65.0,-13.755780150765418,1,1
2018-01-14 12:00:00,2018,1,14,12,-7.4,-13.7,12.5,101.735,61.0,-12.906335345366358,1,1
2018-01-14 13:00:00,2018,1,14,13,-7.25,-14.9,11.0,101.695,54.5,-12.292014801278174,1,1
2018-01-14 14:00:00,2018,1,14,14,-6.75,-14.3,7.5,101.635,55.0,-10.464957653484259,1,1
2018-01-14 15:00:00,2018,1,14,15,-7.300000000000001,-15.2,5.5,101.62,53.5,-10.15451107208646,1,1
2018-01-14 16:00:00,2018,1,14,16,-7.300000000000001,-14.399999999999999,10.5,101.61500000000001,57.0,-12.196939266949425,1,1
2018-01-14 17:00:00,2018,1,14,17,-8.65,-13.85,5.0,101.59,66.5,-11.402450764513826,1,1
2018-01-14 18:00:00,2018,1,14,18,-8.95,-13.4,7.0,101.615,70.0,-12.810310244879402,1,1
2018-01-14 19:00:00,2018,1,14,19,-8.8,-13.05,5.5,101.61500000000001,71.5,-11.868015480607184,1,1
2018-01-14 20:00:00,2018,1,14,20,-9.3,-11.600000000000001,7.5,101.61500000000001,83.5,-13.445486174864092,1,1
2018-01-14 21:00:00,2018,1,14,21,-10.15,-11.850000000000001,4.5,101.58,88.0,-12.771209712797857,1,1
2018-01-14 22:00:00,2018,1,14,22,-9.55,-13.35,9.5,101.58,74.0,-14.544180396214735,1,1
2018-01-14 23:00:00,2018,1,14,23,-9.8,-14.0,12.5,101.58500000000001,72.0,-15.823411758048778,1,1
2018-01-15 00:00:00,2018,1,15,0,-10.35,-13.9,10.0,101.535,75.5,-15.678934788574065,0,1
2018-01-15 01:00:00,2018,1,15,1,-10.45,-14.15,11.5,101.47999999999999,75.0,-16.305482307818643,0,1
2018-01-15 02:00:00,2018,1,15,2,-10.65,-14.5,13.0,101.445,73.5,-17.003579932366343,0,1
2018-01-15 03:00:00,2018,1,15,3,-11.05,-15.2,13.5,101.425,71.5,-17.635063744738247,0,1
2018-01-15 04:00:00,2018,1,15,4,-10.95,-15.8,16.0,101.365,67.5,-18.16938629427477,0,1
2018-01-15 05:00:00,2018,1,15,5,-10.95,-15.75,15.0,101.285,68.0,-17.91786178628683,0,1
2018-01-15 06:00:00,2018,1,15,6,-10.899999999999999,-16.1,16.5,101.28999999999999,65.5,-18.228108114155877,0,1
2018-01-15 07:00:00,2018,1,15,7,-10.65,-15.35,16.0,101.235,69.0,-17.797573040773536,0,1
2018-01-15 08:00:00,2018,1,15,8,-10.9,-15.700000000000001,16.0,101.18,68.0,-18.10741741869123,0,1
2018-01-15 09:00:00,2018,1,15,9,-10.95,-15.9,13.0,101.155,67.0,-17.369336163747,0,1
2018-01-15 10:00:00,2018,1,15,10,-10.55,-15.2,10.5,101.155,68.5,-16.094041476489416,0,1
2018-01-15 11:00:00,2018,1,15,11,-9.95,-15.15,10.0,101.11,66.0,-15.20108804093376,0,1
2018-01-15 12:00:00,2018,1,15,12,-9.55,-14.5,10.0,100.99,67.0,-14.723241293293459,0,1
2018-01-15 13:00:00,2018,1,15,13,-9.350000000000001,-13.05,11.0,100.88499999999999,75.0,-14.819204504361569,0,1
2018-01-15 14:00:00,2018,1,15,14,-9.45,-11.2,13.5,100.8,88.0,-15.678571802653249,0,1
2018-01-15 15:00:00,2018,1,15,15,-8.95,-10.65,13.0,100.73,87.5,-14.930961287875943,0,1
2018-01-15 16:00:00,2018,1,15,16,-8.399999999999999,-10.3,11.5,100.72,86.5,-13.829948993489104,0,1
2018-01-15 17:00:00,2018,1,15,17,-8.1,-9.6,12.5,100.725,89.0,-13.757149299065397,0,1
2018-01-15 18:00:00,2018,1,15,18,-7.8500000000000005,-8.850000000000001,13.0,100.685,92.5,-13.589855106146864,0,1
2018-01-15 19:00:00,2018,1,15,19,-7.6,-8.2,12.0,100.66,95.0,-13.009155357547403,0,1
2018-01-15 20:00:00,2018,1,15,20,-7.1,-7.699999999999999,11.0,100.64,95.5,-12.11150125105793,0,1
2018-01-15 21:00:00,2018,1,15,21,-7.25,-7.85,9.5,100.61500000000001,95.5,-11.807335441973555,0,1
2018-01-15 22:00:00,2018,1,15,22,-7.0,-7.5,5.0,100.58000000000001,96.5,-9.5306017199259,0,1
2018-01-15 23:00:00,2018,1,15,23,-6.8,-7.25,6.5,100.535,96.5,-10.083871516830788,0,1
2018-01-16 00:00:00,2018,1,16,0,-6.75,-7.15,6.0,100.475,97.0,-9.784895432762696,0,1
2018-01-16 01:00:00,2018,1,16,1,-5.95,-6.35,7.0,100.455,97.0,-9.32183227774867,0,1
2018-01-16 02:00:00,2018,1,16,2,-5.8,-6.25,5.0,100.47,96.5,-8.169256960225589,0,1
2018-01-16 03:00:00,2018,1,16,3,-6.0,-6.449999999999999,2.5,100.505,97.0,-6.528943179690694,0,1
2018-01-16 04:00:00,2018,1,16,4,-6.45,-6.9,1.5,100.52000000000001,97.0,-5.749585884639899,0,1
2018-01-16 05:00:00,2018,1,16,5,-6.449999999999999,-6.9,3.5,100.55,96.5,-7.907192106603783,0,1
2018-01-16 06:00:00,2018,1,16,6,-6.7,-7.15,6.0,100.595,96.5,-9.727413534268992,0,1
2018-01-16 07:00:00,2018,1,16,7,-7.75,-8.3,6.5,100.63,96.0,-11.18249449628524,0,1
2018-01-16 08:00:00,2018,1,16,8,-7.5,-8.05,12.5,100.685,96.0,-13.027880195894792,0,1
2018-01-16 09:00:00,2018,1,16,9,-6.449999999999999,-7.699999999999999,7.5,100.725,91.0,-10.11430723920428,0,1
2018-01-16 10:00:00,2018,1,16,10,-5.25,-7.6499999999999995,11.0,100.775,83.5,-9.885167465008275,0,1
2018-01-16 11:00:00,2018,1,16,11,-5.05,-7.7,13.0,100.785,82.0,-10.176130279927387,0,1
2018-01-16 12:00:00,2018,1,16,12,-4.35,-7.800000000000001,9.0,100.72,77.0,-8.194830675035547,0,1
2018-01-16 13:00:00,2018,1,16,13,-4.15,-8.3,8.5,100.66,73.0,-7.78941853720324,0,1
2018-01-16 14:00:00,2018,1,16,14,-4.45,-7.45,11.5,100.66,79.5,-9.060018948805364,0,1
2018-01-16 15:00:00,2018,1,16,15,-4.85,-7.65,11.0,100.675,81.0,-9.403797997754294,0,1
2018-01-16 16:00:00,2018,1,16,16,-5.699999999999999,-8.5,10.0,100.66499999999999,80.5,-10.123966347255529,0,1
2018-01-16 17:00:00,2018,1,16,17,-6.5,-9.100000000000001,12.0,100.73,81.5,-11.676415420592697,0,1
2018-01-16 18:00:00,2018,1,16,18,-7.3,-9.5,11.0,100.755,84.5,-12.352185984684919,0,1
2018-01-16 19:00:00,2018,1,16,19,-8.4,-10.5,17.0,100.83,85.0,-15.232264681681968,0,1
2018-01-16 20:00:00,2018,1,16,20,-9.7,-12.3,16.0,100.86500000000001,82.0,-16.6201644046863,0,1
2018-01-16 21:00:00,2018,1,16,21,-12.05,-14.5,7.5,100.845,82.0,-16.65978163909724,0,1
2018-01-16 22:00:00,2018,1,16,22,-12.75,-14.4,9.0,100.85,88.0,-18.14913665175324,0,1
2018-01-16 23:00:00,2018,1,16,23,-12.15,-13.350000000000001,6.5,100.84,90.5,-16.27085355902166,0,1
2018-01-17 00:00:00,2018,1,17,0,-11.1,-12.4,8.0,100.81,90.5,-15.775361573562197,0,1
2018-01-17 01:00:00,2018,1,17,1,-10.7,-12.05,12.5,100.78,90.0,-16.917315412804683,0,1
2018-01-17 02:00:00,2018,1,17,2,-10.45,-11.95,11.0,100.79499999999999,88.5,-16.142970539310006,0,1
2018-01-17 03:00:00,2018,1,17,3,-10.350000000000001,-11.8,12.0,100.83,89.5,-16.341005199934166,0,1
2018-01-17 04:00:00,2018,1,17,4,-10.85,-12.3,12.5,100.81,89.0,-17.09963268859734,0,1
2018-01-17 05:00:00,2018,1,17,5,-10.850000000000001,-12.399999999999999,12.5,100.8,88.5,-17.09963268859734,0,1
2018-01-17 06:00:00,2018,1,17,6,-10.850000000000001,-12.45,12.5,100.83,88.0,-17.09963268859734,0,1
2018-01-17 07:00:00,2018,1,17,7,-11.899999999999999,-13.25,11.0,100.83,89.5,-17.887934858105684,0,1
2018-01-17 08:00:00,2018,1,17,8,-12.85,-13.95,9.5,100.815,91.5,-18.47095793925643,0,1
2018-01-17 09:00:00,2018,1,17,9,-12.0,-13.5,12.5,100.82,88.0,-18.49739846967433,0,1
2018-01-17 10:00:00,2018,1,17,10,-10.649999999999999,-13.4,20.0,100.875,80.0,-18.680777813563953,0,1
2018-01-17 11:00:00,2018,1,17,11,-9.4,-13.3,16.0,100.83,73.5,-16.248351151185066,0,1
2018-01-17 12:00:00,2018,1,17,12,-7.95,-12.0,19.5,100.71000000000001,72.5,-15.17900834620982,0,1
2018-01-17 13:00:00,2018,1,17,13,-7.449999999999999,-12.600000000000001,20.5,100.61500000000001,67.0,-14.7344762454658,0,1
2018-01-17 14:00:00,2018,1,17,14,-7.4,-12.75,16.5,100.535,65.5,-13.879613224425235,0,1
2018-01-17 15:00:00,2018,1,17,15,-6.5,-12.350000000000001,18.5,100.47,63.5,-13.164937061064261,0,1
2018-01-17 16:00:00,2018,1,17,16,-6.7,-12.0,20.5,100.41,66.5,-13.786198023994004,0,1
2018-01-17 17:00:00,2018,1,17,17,-7.5,-11.45,19.0,100.34,73.5,-14.516660697549657,0,1
2018-01-17 18:00:00,2018,1,17,18,-8.2,-10.85,20.0,100.30000000000001,81.0,-15.589279352740629,0,1
2018-01-17 19:00:00,2018,1,17,19,-7.6,-9.4,25.0,100.195,87.0,-15.676496660950573,0,1
2018-01-17 20:00:00,2018,1,17,20,-6.85,-8.7,25.0,100.105,86.5,-14.712663391727013,0,1
2018-01-17 21:00:00,2018,1,17,21,-6.9,-8.7,24.0,99.99000000000001,87.0,-14.623221608428118,0,1
2018-01-17 22:00:00,2018,1,17,22,-7.15,-9.05,27.0,99.9,87.0,-15.392759863538142,0,1
2018-01-17 23:00:00,2018,1,17,23,-7.3,-9.3,26.5,99.815,86.0,-15.514582165965503,0,1
2018-01-18 00:00:00,2018,1,18,0,-7.8,-9.8,25.5,99.75999999999999,85.0,-16.010334703751653,0,1
2018-01-18 01:00:00,2018,1,18,1,-8.05,-10.2,24.0,99.705,84.5,-16.096130984531158,0,1
2018-01-18 02:00:00,2018,1,18,2,-8.05,-10.2,21.0,99.685,85.0,-15.58430554103942,0,1
2018-01-18 03:00:00,2018,1,18,3,-8.15,-10.3,20.5,99.69999999999999,84.5,-15.619535918839475,0,1
2018-01-18 04:00:00,2018,1,18,4,-8.45,-10.85,18.0,99.66499999999999,83.0,-15.507338655010745,0,1
2018-01-18 05:00:00,2018,1,18,5,-8.4,-11.600000000000001,17.5,99.63499999999999,78.0,-15.339798657789334,0,1
2018-01-18 06:00:00,2018,1,18,6,-8.0,-11.899999999999999,23.5,99.63999999999999,74.0,-15.95077674192397,0,1
2018-01-18 07:00:00,2018,1,18,7,-8.1,-11.6,19.5,99.63999999999999,75.5,-15.367895463421313,0,1
2018-01-18 08:00:00,2018,1,18,8,-8.0,-11.15,20.0,99.66499999999999,78.0,-15.336912131448928,0,1
2018-01-18 09:00:00,2018,1,18,9,-7.75,-10.45,19.0,99.675,81.0,-14.830811302631634,0,1
2018-01-18 10:00:00,2018,1,18,10,-7.25,-9.85,17.5,99.695,82.0,-13.904253173728446,0,1
2018-01-18 11:00:00,2018,1,18,11,-6.55,-9.25,17.0,99.71000000000001,81.5,-12.92827459279915,0,1
2018-01-18 12:00:00,2018,1,18,12,-6.05,-9.1,20.0,99.66,79.0,-12.876331723854854,0,1
2018-01-18 13:00:00,2018,1,18,13,-5.699999999999999,-8.75,22.5,99.6,79.0,-12.85344755489742,0,1
2018-01-18 14:00:00,2018,1,18,14,-5.35,-8.4,20.0,99.56,79.5,-11.993046449333905,0,1
2018-01-18 15:00:00,2018,1,18,15,-5.4,-8.3,19.5,99.525,80.0,-11.967927353614419,0,1
2018-01-18 16:00:00,2018,1,18,16,-5.65,-8.2,22.5,99.505,82.5,-12.789746662547369,0,1
2018-01-18 17:00:00,2018,1,18,17,-5.6,-8.15,24.0,99.495,82.5,-12.958193618050773,0,1
2018-01-18 18:00:00,2018,1,18,18,-5.4,-7.8,19.5,99.495,83.0,-11.967927353614419,0,1
2018-01-18 19:00:00,2018,1,18,19,-4.800000000000001,-7.3500000000000005,22.5,99.45500000000001,82.0,-11.706831492596464,0,1
2018-01-18 20:00:00,2018,1,18,20,-4.6,-7.25,20.0,99.33500000000001,81.5,-11.04666936949003,0,1
2018-01-18 21:00:00,2018,1,18,21,-3.9000000000000004,-6.95,25.5,99.28999999999999,79.5,-10.990188564431444,0,1
2018-01-18 22:00:00,2018,1,18,22,-3.6,-6.85,23.0,99.24000000000001,78.5,-10.2522027230857,0,1
2018-01-18 23:00:00,2018,1,18,23,-3.7,-7.1499999999999995,21.5,99.275,77.5,-10.152300307637596,0,1
2018-01-19 00:00:00,2018,1,19,0,-3.75,-7.3,21.0,99.225,76.0,-10.136831599263909,0,1
2018-01-19 01:00:00,2018,1,19,1,-3.9,-7.45,20.0,99.21000000000001,76.5,-10.16338409496908,0,1
2018-01-19 02:00:00,2018,1,19,2,-4.0,-8.05,19.0,99.215,74.0,-10.118552226401977,0,1
2018-01-19 03:00:00,2018,1,19,3,-3.95,-8.25,18.5,99.25,72.5,-9.967496491130007,0,1
2018-01-19 04:00:00,2018,1,19,4,-4.1,-8.15,16.5,99.26499999999999,73.5,-9.77960375696491,0,1
2018-01-19 05:00:00,2018,1,19,5,-3.9,-7.75,16.5,99.285,74.5,-9.531118334694588,0,1
2018-01-19 06:00:00,2018,1,19,6,-3.7,-7.449999999999999,17.0,99.27,75.5,-9.378884455871564,0,1
2018-01-19 07:00:00,2018,1,19,7,-3.6500000000000004,-7.1,16.5,99.32,77.0,-9.220511556856685,0,1
2018-01-19 08:00:00,2018,1,19,8,-4.0,-6.95,14.0,99.28999999999999,80.0,-9.128934216774777,0,1
2018-01-19 09:00:00,2018,1,19,9,-3.4,-6.7,21.5,99.285,78.0,-9.77151370778845,0,1
2018-01-19 10:00:00,2018,1,19,10,-2.35,-6.449999999999999,22.0,99.275,73.5,-8.512824540947591,0,1
2018-01-19 11:00:00,2018,1,19,11,-1.4000000000000001,-5.95,24.0,99.27,71.5,-7.57887241837012,0,1
2018-01-19 12:00:00,2018,1,19,12,-0.5,-5.65,23.0,99.18,68.5,-6.295621427113019,0,1
2018-01-19 13:00:00,2018,1,19,13,0.10000000000000003,-5.15,20.5,99.07,68.0,-5.188475482649721,0,1
2018-01-19 14:00:00,2018,1,19,14,0.4,-4.949999999999999,26.0,98.985,67.0,-5.513729995132398,0,1
2018-01-19 15:00:00,2018,1,19,15,0.55,-5.0,28.0,98.955,66.0,-5.544367561849322,0,1
2018-01-19 16:00:00,2018,1,19,16,0.6,-4.9,28.0,98.91,66.5,-5.479504873397449,0,1
2018-01-19 17:00:00,2018,1,19,17,-0.050000000000000044,-5.5,26.0,98.91,66.5,-6.093909814279114,0,1
2018-01-19 18:00:00,2018,1,19,18,0.04999999999999999,-5.55,25.0,98.88499999999999,66.0,-5.845397314870245,0,1
2018-01-19 19:00:00,2018,1,19,19,0.35000000000000003,-5.4,25.0,98.845,65.0,-5.459864007180819,0,1
2018-01-19 20:00:00,2018,1,19,20,0.9500000000000001,-5.25,27.5,98.81,63.5,-4.971528999831907,0,1
2018-01-19 21:00:00,2018,1,19,21,0.9,-4.9,23.0,98.71000000000001,65.0,-4.508778261189873,0,1
2018-01-19 22:00:00,2018,1,19,22,1.5,-4.95,22.5,98.64500000000001,62.0,-3.680519056489773,0,1
2018-01-19 23:00:00,2018,1,19,23,2.25,-4.7,28.5,98.55,60.0,-3.3896788090094994,0,1
2018-01-20 00:00:00,2018,1,20,0,2.35,-4.6,30.0,98.47999999999999,60.0,-3.406778176365087,1,1
2018-01-20 01:00:00,2018,1,20,1,2.2,-4.05,34.0,98.45500000000001,63.0,-3.968411140338275,1,1
2018-01-20 02:00:00,2018,1,20,2,1.75,-3.35,34.5,98.41,69.0,-4.605663059256507,1,1
2018-01-20 03:00:00,2018,1,20,3,1.6,-2.95,30.5,98.445,71.5,-4.434334970900549,1,1
2018-01-20 04:00:00,2018,1,20,4,1.4500000000000002,-2.75,31.0,98.50999999999999,74.0,-4.678908036798934,1,1
2018-01-20 05:00:00,2018,1,20,5,1.25,-2.6,28.0,98.57,75.5,-4.636289923523089,1,1
2018-01-20 06:00:00,2018,1,20,6,1.05,-2.55,24.0,98.695,77.0,-4.4409350518897375,1,1
2018-01-20 07:00:00,2018,1,20,7,0.7000000000000001,-2.5,19.5,98.81,79.0,-4.286517920346992,1,1
2018-01-20 08:00:00,2018,1,20,8,0.75,-2.45,17.0,98.89,79.5,-3.8368542420723504,1,1
2018-01-20 09:00:00,2018,1,20,9,1.3,-2.3,19.5,98.99,77.0,-3.5309694515010164,1,1
2018-01-20 10:00:00,2018,1,20,10,1.9500000000000002,-2.0999999999999996,21.0,99.055,74.5,-2.9157614903986975,1,1
2018-01-20 11:00:00,2018,1,20,11,2.6500000000000004,-2.0,23.5,99.125,71.5,-2.3339673988115455,1,1
2018-01-20 12:00:00,2018,1,20,12,3.05,-1.7999999999999998,23.0,99.14,70.0,-1.764697684950756,1,1
2018-01-20 13:00:00,2018,1,20,13,4.1,-1.25,21.5,99.12,68.0,-0.25184871155977495,1,1
2018-01-20 14:00:00,2018,1,20,14,4.65,-0.65,19.0,99.13,68.5,0.7510587094344356,1,1
2018-01-20 15:00:00,2018,1,20,15,4.4,-0.85,21.5,99.185,68.5,0.1289378882893728,1,1
2018-01-20 16:00:00,2018,1,20,16,3.95,-0.85,19.5,99.275,71.0,-0.19396371409795288,1,1
2018-01-20 17:00:00,2018,1,20,17,2.8499999999999996,-0.95,16.5,99.39,76.0,-1.1447353330712022,1,1
2018-01-20 18:00:00,2018,1,20,18,1.6,-1.05,14.5,99.43,83.0,-2.3537647090116183,1,1
2018-01-20 19:00:00,2018,1,20,19,0.85,-1.2,16.0,99.475,86.5,-3.544731656559606,1,1
2018-01-20 20:00:00,2018,1,20,20,0.4,-1.35,13.5,99.55,88.0,-3.633918284192495,1,1
2018-01-20 21:00:00,2018,1,20,21,0.1,-1.4500000000000002,13.5,99.56,89.5,-4.0007605233334305,1,1
2018-01-20 22:00:00,2018,1,20,22,-0.04999999999999999,-1.4,11.0,99.58,91.0,-3.62736439070654,1,1
