YEAR,MONTH,DAY,HOUR,TOTAL_CONSUMPTION
2018,2,10,24,8584.5
2018,2,11,1,7628.9
2018,2,11,2,6945.0
2018,2,11,3,6582.2
2018,2,11,4,6520.0
2018,2,11,5,6540.8
2018,2,11,6,6706.2
2018,2,11,7,7120.7
2018,2,11,8,7803.3
2018,2,11,9,8763.0
2018,2,11,10,9369.5
2018,2,11,11,9929.6
2018,2,11,12,10281.6
2018,2,11,13,10553.3
2018,2,11,14,10667.0
2018,2,11,15,10670.2
2018,2,11,16,10718.5
2018,2,11,17,11361.9
2018,2,11,18,12649.4
2018,2,11,19,12811.3
2018,2,11,20,12344.7
2018,2,11,21,11884.7
2018,2,11,22,10857.3
2018,2,11,23,9582.0
2018,2,11,24,8062.8
2018,2,12,1,6969.0
2018,2,12,2,6530.1
2018,2,12,3,6273.5
2018,2,12,4,6284.7
2018,2,12,5,6489.8
2018,2,12,6,7045.9
2018,2,12,7,7993.2
2018,2,12,8,8976.8
2018,2,12,9,8328.5
2018,2,12,10,7710.2
2018,2,12,11,7484.4
2018,2,12,12,7372.0
2018,2,12,13,7356.9
2018,2,12,14,7211.9
2018,2,12,15,7219.7
2018,2,12,16,7543.5
2018,2,12,17,8628.9
2018,2,12,18,10287.0
2018,2,12,19,11400.0
2018,2,12,20,11574.7
2018,2,12,21,11460.3
2018,2,12,22,10932.8
2018,2,12,23,9631.6
2018,2,12,24,8135.4
2018,2,13,1,7178.7
2018,2,13,2,6809.6
2018,2,13,3,6719.6
2018,2,13,4,6633.2
2018,2,13,5,6854.4
2018,2,13,6,7373.3
2018,2,13,7,8345.7
2018,2,13,8,9181.0
2018,2,13,9,8607.1
2018,2,13,10,7873.9
2018,2,13,11,7585.9
2018,2,13,12,7542.1
2018,2,13,13,7279.6
2018,2,13,14,7097.7
2018,2,13,15,7435.0
2018,2,13,16,7884.3
2018,2,13,17,8822.5
2018,2,13,18,10458.5
2018,2,13,19,11210.3
2018,2,13,20,11369.1
2018,2,13,21,11277.8
2018,2,13,22,10564.8
2018,2,13,23,9467.4
2018,2,13,24,7922.2
2018,2,14,1,6921.0
2018,2,14,2,6450.8
2018,2,14,3,6248.5
2018,2,14,4,6176.6
2018,2,14,5,6342.3
2018,2,14,6,6801.6
2018,2,14,7,7739.2
2018,2,14,8,8558.4
2018,2,14,9,7911.7
2018,2,14,10,7244.2
2018,2,14,11,6929.2
2018,2,14,12,6820.8
2018,2,14,13,6663.7
2018,2,14,14,6547.1
2018,2,14,15,6540.1
2018,2,14,16,6930.5
2018,2,14,17,7777.1
2018,2,14,18,9236.4
2018,2,14,19,10372.2
2018,2,14,20,10592.2
2018,2,14,21,10600.6
2018,2,14,22,9921.4
2018,2,14,23,8784.0
2018,2,14,24,7327.8
2018,2,15,1,6404.0
2018,2,15,2,5882.0
2018,2,15,3,5669.2
2018,2,15,4,5593.5
2018,2,15,5,5720.7
2018,2,15,6,6245.6
2018,2,15,7,7175.2
2018,2,15,8,8084.4
2018,2,15,9,7585.8
2018,2,15,10,7105.6
2018,2,15,11,7101.6
2018,2,15,12,7026.2
2018,2,15,13,6937.2
2018,2,15,14,6799.2
2018,2,15,15,6851.9
2018,2,15,16,7426.5
2018,2,15,17,8395.9
2018,2,15,18,9637.9
2018,2,15,19,10160.3
2018,2,15,20,10347.7
2018,2,15,21,10319.1
2018,2,15,22,9784.0
2018,2,15,23,8643.6
2018,2,15,24,7219.1
2018,2,16,1,6249.8
2018,2,16,2,5793.8
2018,2,16,3,5536.3
2018,2,16,4,5486.1
2018,2,16,5,5644.8
2018,2,16,6,6166.8
2018,2,16,7,7098.5
2018,2,16,8,8113.5
2018,2,16,9,7883.2
2018,2,16,10,7765.6
2018,2,16,11,7615.0
2018,2,16,12,7315.4
2018,2,16,13,7119.7
2018,2,16,14,6927.3
2018,2,16,15,7028.7
2018,2,16,16,7487.0
2018,2,16,17,8425.3
2018,2,16,18,9629.7
2018,2,16,19,10463.0
2018,2,16,20,10686.7
2018,2,16,21,10560.6
2018,2,16,22,10185.9
2018,2,16,23,9378.9
2018,2,16,24,8196.2
2018,2,17,1,7352.1
2018,2,17,2,6860.7
2018,2,17,3,6565.2
2018,2,17,4,6472.2
2018,2,17,5,6518.6
2018,2,17,6,6701.4
2018,2,17,7,7231.5
2018,2,17,8,8025.7
2018,2,17,9,8658.2
2018,2,17,10,9203.7
2018,2,17,11,9562.9
2018,2,17,12,9806.7
2018,2,17,13,9652.9
2018,2,17,14,9495.5
2018,2,17,15,9406.4
2018,2,17,16,9640.5
2018,2,17,17,10092.6
2018,2,17,18,10820.1
2018,2,17,19,11242.9
2018,2,17,20,11082.6
2018,2,17,21,10598.7
2018,2,17,22,10122.2
2018,2,17,23,9191.7
2018,2,17,24,8149.3
2018,2,18,1,7196.4
2018,2,18,2,6755.4
2018,2,18,3,6378.2
2018,2,18,4,6215.6
2018,2,18,5,6189.3
2018,2,18,6,6364.2
2018,2,18,7,6770.7
2018,2,18,8,7508.5
2018,2,18,9,8305.3
2018,2,18,10,8599.5
2018,2,18,11,8764.9
2018,2,18,12,9011.7
2018,2,18,13,9085.0
2018,2,18,14,8650.8
2018,2,18,15,8457.2
2018,2,18,16,8478.8
2018,2,18,17,9271.6
2018,2,18,18,10340.8
2018,2,18,19,11142.0
2018,2,18,20,10961.9
2018,2,18,21,10536.3
2018,2,18,22,10041.9
2018,2,18,23,9176.3
2018,2,18,24,7971.1
2018,2,19,1,6861.3
2018,2,19,2,6307.8
2018,2,19,3,6005.3
2018,2,19,4,5914.6
2018,2,19,5,5942.1
2018,2,19,6,6223.4
2018,2,19,7,6574.4
2018,2,19,8,7106.4
2018,2,19,9,7792.5
2018,2,19,10,8387.1
2018,2,19,11,8937.3
2018,2,19,12,9617.9
2018,2,19,13,10000.3
2018,2,19,14,9727.1
2018,2,19,15,9498.4
2018,2,19,16,9811.7
2018,2,19,17,10340.3
2018,2,19,18,11225.3
2018,2,19,19,11420.0
2018,2,19,20,11076.1
2018,2,19,21,10651.8
2018,2,19,22,9693.9
2018,2,19,23,8459.2
2018,2,19,24,7035.1
2018,2,20,1,6020.7
2018,2,20,2,5513.7
2018,2,20,3,5193.0
2018,2,20,4,5087.0
2018,2,20,5,5100.3
2018,2,20,6,5583.6
2018,2,20,7,6572.9
2018,2,20,8,7540.7
2018,2,20,9,7298.3
2018,2,20,10,6969.2
2018,2,20,11,6866.1
2018,2,20,12,6824.8
2018,2,20,13,6793.4
2018,2,20,14,6799.4
2018,2,20,15,6815.2
2018,2,20,16,7152.2
2018,2,20,17,8040.0
2018,2,20,18,9374.1
2018,2,20,19,9798.7
2018,2,20,20,9808.0
2018,2,20,21,9635.2
2018,2,20,22,9124.4
2018,2,20,23,8030.0
2018,2,20,24,6624.2
2018,2,21,1,5575.4
2018,2,21,2,5061.2
2018,2,21,3,4847.4
2018,2,21,4,4740.2
2018,2,21,5,4816.1
2018,2,21,6,5229.9
2018,2,21,7,6102.4
2018,2,21,8,7131.2
2018,2,21,9,7090.7
2018,2,21,10,6887.5
2018,2,21,11,6736.0
2018,2,21,12,6878.6
2018,2,21,13,6967.2
2018,2,21,14,6963.6
2018,2,21,15,6971.8
2018,2,21,16,7269.9
2018,2,21,17,8205.2
2018,2,21,18,9484.3
2018,2,21,19,10281.6
2018,2,21,20,10465.2
2018,2,21,21,10421.0
2018,2,21,22,9990.8
2018,2,21,23,8841.4
2018,2,21,24,7498.4
2018,2,22,1,6564.4
2018,2,22,2,6132.2
2018,2,22,3,5836.1
2018,2,22,4,5704.3
2018,2,22,5,5848.2
2018,2,22,6,6371.3
2018,2,22,7,7261.0
2018,2,22,8,8180.3
2018,2,22,9,7886.5
2018,2,22,10,7529.1
2018,2,22,11,7470.2
2018,2,22,12,7585.4
2018,2,22,13,7504.5
2018,2,22,14,7343.0
2018,2,22,15,7286.6
2018,2,22,16,7494.6
2018,2,22,17,8400.5
2018,2,22,18,9802.6
2018,2,22,19,10478.2
2018,2,22,20,10777.7
2018,2,22,21,10658.3
2018,2,22,22,10295.6
2018,2,22,23,9073.7
2018,2,22,24,7699.3
2018,2,23,1,6697.2
2018,2,23,2,6165.7
2018,2,23,3,6013.9
2018,2,23,4,5912.5
2018,2,23,5,5969.3
2018,2,23,6,6414.4
2018,2,23,7,7215.1
2018,2,23,8,8140.1
2018,2,23,9,8011.4
2018,2,23,10,7678.9
2018,2,23,11,7514.4
2018,2,23,12,7558.1
2018,2,23,13,7606.2
2018,2,23,14,7579.9
2018,2,23,15,7485.0
2018,2,23,16,7780.8
2018,2,23,17,8571.8
2018,2,23,18,9457.0
2018,2,23,19,10100.1
2018,2,23,20,10182.4
2018,2,23,21,9876.1
2018,2,23,22,9370.1
2018,2,23,23,8561.9
2018,2,23,24,7384.1
2018,2,24,1,6791.9
2018,2,24,2,6263.7
2018,2,24,3,5896.4
2018,2,24,4,5768.7
2018,2,24,5,5767.9
2018,2,24,6,6026.2
2018,2,24,7,6435.1
2018,2,24,8,7469.5
2018,2,24,9,8392.6
2018,2,24,10,8758.3
2018,2,24,11,8886.0
2018,2,24,12,9334.9
2018,2,24,13,9403.4
2018,2,24,14,9256.1
2018,2,24,15,9217.2
2018,2,24,16,9250.1
2018,2,24,17,9612.2
2018,2,24,18,10396.1
2018,2,24,19,10982.9
2018,2,24,20,10802.2
2018,2,24,21,10688.1
2018,2,24,22,10072.5
2018,2,24,23,9235.4
2018,2,24,24,8122.0
2018,2,25,1,6990.1
2018,2,25,2,6361.2
2018,2,25,3,6111.4
2018,2,25,4,5905.1
2018,2,25,5,5840.9
2018,2,25,6,6003.7
2018,2,25,7,6344.6
2018,2,25,8,7058.0
2018,2,25,9,7898.3
2018,2,25,10,8331.5
2018,2,25,11,8322.4
2018,2,25,12,8557.5
2018,2,25,13,8686.6
2018,2,25,14,8548.7
2018,2,25,15,8451.0
2018,2,25,16,8427.3
2018,2,25,17,9142.5
2018,2,25,18,10350.7
2018,2,25,19,11258.7
2018,2,25,20,11321.4
2018,2,25,21,11027.6
2018,2,25,22,10219.2
2018,2,25,23,8878.3
2018,2,25,24,7287.0
2018,2,26,1,6204.1
2018,2,26,2,5740.9
2018,2,26,3,5613.0
2018,2,26,4,5535.6
2018,2,26,5,5645.0
2018,2,26,6,6193.0
2018,2,26,7,7121.4
2018,2,26,8,7881.6
2018,2,26,9,7202.4
2018,2,26,10,6780.2
2018,2,26,11,6561.0
2018,2,26,12,6552.1
2018,2,26,13,6541.5
2018,2,26,14,6360.6
2018,2,26,15,6287.7
2018,2,26,16,6564.4
2018,2,26,17,7405.4
2018,2,26,18,8735.6
2018,2,26,19,9850.9
2018,2,26,20,10305.4
2018,2,26,21,10288.2
2018,2,26,22,9654.3
2018,2,26,23,8456.2
2018,2,26,24,7076.2
2018,2,27,1,6112.7
2018,2,27,2,5700.7
2018,2,27,3,5532.9
2018,2,27,4,5509.7
2018,2,27,5,5667.2
2018,2,27,6,6168.0
2018,2,27,7,7057.4
2018,2,27,8,7868.5
2018,2,27,9,7225.9
2018,2,27,10,6611.2
2018,2,27,11,6311.3
2018,2,27,12,6196.4
2018,2,27,13,6137.1
2018,2,27,14,5963.9
2018,2,27,15,5945.7
2018,2,27,16,6171.1
2018,2,27,17,7155.7
2018,2,27,18,8477.4
2018,2,27,19,9440.6
2018,2,27,20,10003.3
2018,2,27,21,9835.6
2018,2,27,22,9310.5
2018,2,27,23,8137.9
2018,2,27,24,6751.0
2018,2,28,1,5867.9
2018,2,28,2,5435.5
2018,2,28,3,5280.9
2018,2,28,4,5195.4
2018,2,28,5,5360.1
2018,2,28,6,5893.8
2018,2,28,7,6826.2
2018,2,28,8,7695.2
2018,2,28,9,7157.6
2018,2,28,10,6429.5
2018,2,28,11,6070.1
2018,2,28,12,6082.2
2018,2,28,13,5978.0
2018,2,28,14,5947.1
2018,2,28,15,5836.5
2018,2,28,16,6059.5
2018,2,28,17,6816.3
2018,2,28,18,8094.5
2018,2,28,19,9040.2
2018,2,28,20,9591.6
2018,2,28,21,9578.2
2018,2,28,22,9020.1
2018,2,28,23,8020.9
2018,2,28,24,6682.2
2018,3,1,1,5752.7
2018,3,1,2,5326.8
2018,3,1,3,5207.3
2018,3,1,4,5138.4
2018,3,1,5,5258.7
2018,3,1,6,5915.7
2018,3,1,7,6731.0
2018,3,1,8,7764.3
2018,3,1,9,7376.6
2018,3,1,10,7069.1
2018,3,1,11,6945.7
2018,3,1,12,7038.5
2018,3,1,13,7186.3
2018,3,1,14,7140.8
2018,3,1,15,7248.1
2018,3,1,16,7728.9
2018,3,1,17,8797.7
2018,3,1,18,10139.8
2018,3,1,19,10540.0
2018,3,1,20,10681.9
2018,3,1,21,10581.2
2018,3,1,22,9899.6
2018,3,1,23,8867.9
2018,3,1,24,7442.8
2018,3,2,1,6624.7
2018,3,2,2,6080.6
2018,3,2,3,5789.3
2018,3,2,4,5640.1
2018,3,2,5,5764.9
2018,3,2,6,6338.2
2018,3,2,7,7175.6
2018,3,2,8,7549.0
2018,3,2,9,7423.5
2018,3,2,10,7348.8
2018,3,2,11,7232.4
2018,3,2,12,7131.3
2018,3,2,13,7132.3
2018,3,2,14,7029.0
2018,3,2,15,7020.4
2018,3,2,16,7034.4
2018,3,2,17,7754.2
2018,3,2,18,8870.5
2018,3,2,19,9829.5
2018,3,2,20,10163.1
2018,3,2,21,10220.8
2018,3,2,22,9728.3
2018,3,2,23,8944.8
2018,3,2,24,7637.5
2018,3,3,1,6864.2
2018,3,3,2,6273.3
2018,3,3,3,6063.8
2018,3,3,4,5951.5
2018,3,3,5,5960.7
2018,3,3,6,6268.1
2018,3,3,7,6921.3
2018,3,3,8,7552.2
2018,3,3,9,8226.7
2018,3,3,10,8501.4
2018,3,3,11,8538.2
2018,3,3,12,8544.0
2018,3,3,13,8504.1
2018,3,3,14,8587.3
2018,3,3,15,8336.7
2018,3,3,16,8334.6
2018,3,3,17,8712.0
2018,3,3,18,9634.9
2018,3,3,19,10603.7
2018,3,3,20,10778.8
2018,3,3,21,10250.9
2018,3,3,22,9855.2
2018,3,3,23,9051.5
2018,3,3,24,7880.2
2018,3,4,1,6926.8
2018,3,4,2,6358.8
2018,3,4,3,6106.4
2018,3,4,4,5974.4
2018,3,4,5,6029.4
2018,3,4,6,6280.7
2018,3,4,7,6700.3
2018,3,4,8,7490.1
2018,3,4,9,8183.5
2018,3,4,10,8539.8
2018,3,4,11,8507.4
2018,3,4,12,8707.3
2018,3,4,13,8726.1
2018,3,4,14,8565.1
2018,3,4,15,8612.8
2018,3,4,16,8710.2
2018,3,4,17,9397.6
2018,3,4,18,10563.2
2018,3,4,19,11331.1
2018,3,4,20,11494.2
2018,3,4,21,11314.1
2018,3,4,22,10547.3
2018,3,4,23,9154.8
2018,3,4,24,7720.8
2018,3,5,1,6606.5
2018,3,5,2,6155.5
2018,3,5,3,5968.6
2018,3,5,4,5888.2
2018,3,5,5,6075.3
2018,3,5,6,6634.4
2018,3,5,7,7600.9
2018,3,5,8,8435.8
2018,3,5,9,7627.8
2018,3,5,10,7086.1
2018,3,5,11,6837.2
2018,3,5,12,6788.5
2018,3,5,13,6635.9
2018,3,5,14,6453.2
2018,3,5,15,6409.1
2018,3,5,16,6662.1
2018,3,5,17,7642.7
2018,3,5,18,8951.6
2018,3,5,19,9984.4
2018,3,5,20,10484.1
2018,3,5,21,10398.6
2018,3,5,22,9847.9
2018,3,5,23,8757.6
2018,3,5,24,7250.0
2018,3,6,1,6323.3
2018,3,6,2,6026.7
2018,3,6,3,5726.2
2018,3,6,4,5850.5
2018,3,6,5,5881.3
2018,3,6,6,6426.9
2018,3,6,7,7470.3
2018,3,6,8,8268.2
2018,3,6,9,7611.1
2018,3,6,10,7192.9
2018,3,6,11,7141.6
2018,3,6,12,7225.0
2018,3,6,13,7216.3
2018,3,6,14,7114.2
2018,3,6,15,7307.1
2018,3,6,16,7722.3
2018,3,6,17,8831.2
2018,3,6,18,10041.3
2018,3,6,19,10474.6
2018,3,6,20,10749.9
2018,3,6,21,10734.3
2018,3,6,22,10139.4
2018,3,6,23,8814.5
2018,3,6,24,7490.7
2018,3,7,1,6526.5
2018,3,7,2,6059.5
2018,3,7,3,5846.2
2018,3,7,4,5627.4
2018,3,7,5,5912.4
2018,3,7,6,6390.9
2018,3,7,7,7324.5
2018,3,7,8,8220.6
2018,3,7,9,7795.5
2018,3,7,10,7142.6
2018,3,7,11,6941.3
2018,3,7,12,6915.8
2018,3,7,13,6989.6
2018,3,7,14,7109.0
2018,3,7,15,7089.3
2018,3,7,16,7299.8
2018,3,7,17,8333.8
2018,3,7,18,9533.0
2018,3,7,19,10217.6
2018,3,7,20,10562.0
2018,3,7,21,10413.4
2018,3,7,22,9957.0
2018,3,7,23,8813.8
2018,3,7,24,7338.2
2018,3,8,1,6369.3
2018,3,8,2,5996.0
2018,3,8,3,5865.7
2018,3,8,4,5804.4
2018,3,8,5,5965.6
2018,3,8,6,6531.1
2018,3,8,7,7486.9
2018,3,8,8,8259.7
2018,3,8,9,7727.6
2018,3,8,10,7195.4
2018,3,8,11,6912.6
2018,3,8,12,6999.0
2018,3,8,13,7043.9
2018,3,8,14,7042.9
2018,3,8,15,7115.4
2018,3,8,16,7389.7
2018,3,8,17,8367.1
2018,3,8,18,9623.9
2018,3,8,19,10262.0
2018,3,8,20,10583.9
2018,3,8,21,10584.2
2018,3,8,22,10036.6
2018,3,8,23,8832.7
2018,3,8,24,7445.4
2018,3,9,1,6575.6
2018,3,9,2,6104.8
2018,3,9,3,5883.9
2018,3,9,4,5856.4
2018,3,9,5,5972.5
2018,3,9,6,6435.0
2018,3,9,7,7436.4
2018,3,9,8,8182.2
2018,3,9,9,7886.9
2018,3,9,10,7352.4
2018,3,9,11,7221.4
2018,3,9,12,7041.6
2018,3,9,13,7198.4
2018,3,9,14,7048.7
2018,3,9,15,7091.2
2018,3,9,16,7368.0
2018,3,9,17,8325.5
2018,3,9,18,9366.0
2018,3,9,19,10033.0
2018,3,9,20,10491.6
2018,3,9,21,10354.0
2018,3,9,22,9672.9
2018,3,9,23,8817.5
2018,3,9,24,7742.7
2018,3,10,1,6939.8
2018,3,10,2,6403.0
2018,3,10,3,6177.4
2018,3,10,4,6047.1
2018,3,10,5,5932.7
2018,3,10,6,6237.5
2018,3,10,7,6871.2
2018,3,10,8,7750.3
2018,3,10,9,8291.7
2018,3,10,10,8706.8
2018,3,10,11,8535.4
2018,3,10,12,8697.6
2018,3,10,13,8929.8
2018,3,10,14,9107.1
2018,3,10,15,9040.4
2018,3,10,16,9182.1
2018,3,10,17,9530.2
2018,3,10,18,10438.9
2018,3,10,19,10693.5
2018,3,10,20,10639.4
2018,3,10,21,10354.4
2018,3,10,22,9698.9
2018,3,10,23,8859.0
2018,3,10,24,7765.5
2018,3,11,1,7008.4
2018,3,11,2,6403.5
2018,3,11,3,6225.4
2018,3,11,4,6218.9
2018,3,11,5,6197.1
2018,3,11,6,6571.4
2018,3,11,7,7148.4
2018,3,11,8,7785.9
2018,3,11,9,8353.7
2018,3,11,10,8316.7
2018,3,11,11,8737.4
2018,3,11,12,9452.9
2018,3,11,13,9496.5
2018,3,11,14,9353.8
2018,3,11,15,9393.8
2018,3,11,16,9747.7
2018,3,11,17,10372.8
2018,3,11,18,10563.2
2018,3,11,19,10593.7
2018,3,11,20,10853.1
2018,3,11,21,10331.7
2018,3,11,22,9314.6
2018,3,11,23,7877.7
2018,3,11,24,6797.9
2018,3,12,1,6010.8
2018,3,12,2,5714.5
2018,3,12,3,5732.4
2018,3,12,4,5821.9
2018,3,12,5,6148.9
2018,3,12,6,6861.2
2018,3,12,7,7472.6
2018,3,12,8,7700.8
2018,3,12,9,7589.3
2018,3,12,10,7688.7
2018,3,12,11,7689.9
2018,3,12,12,7716.7
2018,3,12,13,7637.5
2018,3,12,14,7465.8
2018,3,12,15,7613.7
2018,3,12,16,8084.6
2018,3,12,17,9117.2
2018,3,12,18,9350.6
2018,3,12,19,9942.8
2018,3,12,20,10378.0
2018,3,12,21,9846.8
2018,3,12,22,8939.8
2018,3,12,23,7643.5
2018,3,12,24,6659.3
2018,3,13,1,6122.7
2018,3,13,2,5937.9
2018,3,13,3,5936.9
2018,3,13,4,5942.8
2018,3,13,5,6410.8
2018,3,13,6,7027.6
2018,3,13,7,7836.2
2018,3,13,8,7782.7
2018,3,13,9,7397.5
2018,3,13,10,7037.0
2018,3,13,11,6953.6
2018,3,13,12,7048.7
2018,3,13,13,6853.0
2018,3,13,14,6837.0
2018,3,13,15,7295.6
2018,3,13,16,7920.6
2018,3,13,17,8703.6
2018,3,13,18,9125.6
2018,3,13,19,9857.5
2018,3,13,20,10383.4
2018,3,13,21,9970.0
2018,3,13,22,8894.9
2018,3,13,23,7557.6
2018,3,13,24,6726.1
2018,3,14,1,6144.7
2018,3,14,2,5970.7
2018,3,14,3,5894.6
2018,3,14,4,5890.5
2018,3,14,5,6356.8
2018,3,14,6,7079.7
2018,3,14,7,7807.5
2018,3,14,8,7859.1
2018,3,14,9,7703.7
2018,3,14,10,7550.1
2018,3,14,11,7439.0
2018,3,14,12,7568.6
2018,3,14,13,7520.4
2018,3,14,14,7405.2
2018,3,14,15,7752.5
2018,3,14,16,8382.0
2018,3,14,17,9025.2
2018,3,14,18,9316.0
2018,3,14,19,9879.7
2018,3,14,20,10562.3
2018,3,14,21,10242.6
2018,3,14,22,9131.5
2018,3,14,23,7649.3
2018,3,14,24,6805.7
2018,3,15,1,6305.6
2018,3,15,2,6025.3
2018,3,15,3,5952.9
2018,3,15,4,6021.0
2018,3,15,5,6325.7
2018,3,15,6,7031.1
2018,3,15,7,7775.1
2018,3,15,8,7752.5
2018,3,15,9,7423.8
2018,3,15,10,7116.9
2018,3,15,11,7048.7
2018,3,15,12,6983.4
2018,3,15,13,6852.4
2018,3,15,14,7012.7
2018,3,15,15,7245.2
2018,3,15,16,7841.4
2018,3,15,17,8622.0
2018,3,15,18,8811.9
2018,3,15,19,9543.1
2018,3,15,20,10127.5
2018,3,15,21,9831.0
2018,3,15,22,9085.6
2018,3,15,23,7652.5
2018,3,15,24,6675.9
2018,3,16,1,6268.4
2018,3,16,2,5975.7
2018,3,16,3,5865.9
2018,3,16,4,6033.9
2018,3,16,5,6423.8
2018,3,16,6,7185.5
2018,3,16,7,7766.7
2018,3,16,8,7941.5
2018,3,16,9,7818.4
2018,3,16,10,7653.0
2018,3,16,11,7616.2
2018,3,16,12,7476.4
2018,3,16,13,7278.4
2018,3,16,14,7164.3
2018,3,16,15,7269.4
2018,3,16,16,7688.9
2018,3,16,17,8393.3
2018,3,16,18,8860.8
2018,3,16,19,9658.0
2018,3,16,20,10351.9
2018,3,16,21,10172.2
2018,3,16,22,9288.3
2018,3,16,23,8154.7
2018,3,16,24,7156.1
2018,3,17,1,6568.9
2018,3,17,2,6433.7
2018,3,17,3,6322.0
2018,3,17,4,6217.2
2018,3,17,5,6435.9
2018,3,17,6,6924.4
2018,3,17,7,7552.9
2018,3,17,8,8386.0
2018,3,17,9,8649.7
2018,3,17,10,8637.0
2018,3,17,11,8782.5
2018,3,17,12,8823.4
2018,3,17,13,8478.6
2018,3,17,14,8325.9
2018,3,17,15,8284.5
2018,3,17,16,8513.6
2018,3,17,17,8839.9
2018,3,17,18,9093.1
2018,3,17,19,9559.7
2018,3,17,20,9814.8
2018,3,17,21,9618.1
2018,3,17,22,9015.7
2018,3,17,23,8077.4
2018,3,17,24,7015.5
2018,3,18,1,6485.2
2018,3,18,2,6131.9
2018,3,18,3,6085.7
2018,3,18,4,6087.2
2018,3,18,5,6198.4
2018,3,18,6,6642.1
2018,3,18,7,7466.5
2018,3,18,8,8160.6
2018,3,18,9,8488.7
2018,3,18,10,8552.9
2018,3,18,11,8762.1
2018,3,18,12,8871.1
2018,3,18,13,8736.7
2018,3,18,14,8365.8
2018,3,18,15,8452.7
2018,3,18,16,8801.2
2018,3,18,17,9588.3
2018,3,18,18,9734.2
2018,3,18,19,10245.9
2018,3,18,20,10731.9
2018,3,18,21,10160.8
2018,3,18,22,8873.1
2018,3,18,23,7472.9
2018,3,18,24,6394.6
2018,3,19,1,5824.9
2018,3,19,2,5631.9
2018,3,19,3,5613.1
2018,3,19,4,5723.4
2018,3,19,5,6194.6
2018,3,19,6,7296.2
2018,3,19,7,8229.6
2018,3,19,8,7785.9
2018,3,19,9,7175.3
2018,3,19,10,6915.1
2018,3,19,11,6911.9
2018,3,19,12,6919.2
2018,3,19,13,6823.0
2018,3,19,14,6713.2
2018,3,19,15,6906.0
2018,3,19,16,7653.1
2018,3,19,17,8602.2
2018,3,19,18,8870.2
2018,3,19,19,9598.0
2018,3,19,20,10391.2
2018,3,19,21,10109.1
2018,3,19,22,8832.7
2018,3,19,23,7438.8
2018,3,19,24,6491.6
2018,3,20,1,6143.8
2018,3,20,2,5990.3
2018,3,20,3,5988.2
2018,3,20,4,6136.9
2018,3,20,5,6623.6
2018,3,20,6,7628.8
2018,3,20,7,8417.5
2018,3,20,8,7925.7
2018,3,20,9,7311.6
2018,3,20,10,7303.4
2018,3,20,11,7329.4
2018,3,20,12,7045.7
2018,3,20,13,6811.0
2018,3,20,14,6854.1
2018,3,20,15,7038.9
2018,3,20,16,7737.1
2018,3,20,17,8716.2
2018,3,20,18,8965.9
2018,3,20,19,9850.7
2018,3,20,20,10596.0
2018,3,20,21,10157.8
2018,3,20,22,9013.0
2018,3,20,23,7550.0
2018,3,20,24,6571.4
2018,3,21,1,6145.6
2018,3,21,2,5909.1
2018,3,21,3,5908.6
2018,3,21,4,6066.5
2018,3,21,5,6561.4
2018,3,21,6,7469.7
2018,3,21,7,8302.9
2018,3,21,8,8007.6
2018,3,21,9,7455.1
2018,3,21,10,6983.1
2018,3,21,11,6893.8
2018,3,21,12,6753.2
2018,3,21,13,6734.1
2018,3,21,14,6693.4
2018,3,21,15,6971.3
2018,3,21,16,7705.1
2018,3,21,17,8432.3
2018,3,21,18,8721.8
2018,3,21,19,9445.9
2018,3,21,20,10282.3
2018,3,21,21,9960.9
2018,3,21,22,8841.7
2018,3,21,23,7391.1
2018,3,21,24,6452.1
2018,3,22,1,5975.2
2018,3,22,2,5705.2
2018,3,22,3,5767.9
2018,3,22,4,5938.1
2018,3,22,5,6398.6
2018,3,22,6,7400.8
2018,3,22,7,8233.0
2018,3,22,8,7696.3
2018,3,22,9,7224.2
2018,3,22,10,6906.1
2018,3,22,11,6707.6
2018,3,22,12,6639.8
2018,3,22,13,6460.8
2018,3,22,14,6411.2
2018,3,22,15,6630.6
2018,3,22,16,7375.8
2018,3,22,17,8149.7
2018,3,22,18,8364.0
2018,3,22,19,9151.5
2018,3,22,20,10056.1
2018,3,22,21,9795.4
2018,3,22,22,8734.3
2018,3,22,23,7342.8
2018,3,22,24,6377.3
2018,3,23,1,5886.5
2018,3,23,2,5777.9
2018,3,23,3,5733.9
2018,3,23,4,5858.6
2018,3,23,5,6257.2
2018,3,23,6,7197.4
2018,3,23,7,8115.8
2018,3,23,8,7697.0
2018,3,23,9,7240.8
2018,3,23,10,6835.8
2018,3,23,11,6766.0
2018,3,23,12,6617.7
2018,3,23,13,6368.0
2018,3,23,14,6360.9
2018,3,23,15,6528.1
2018,3,23,16,7124.4
2018,3,23,17,7836.8
2018,3,23,18,8116.8
2018,3,23,19,8816.5
2018,3,23,20,9651.7
2018,3,23,21,9553.5
2018,3,23,22,8770.1
2018,3,23,23,7649.5
2018,3,23,24,6710.5
2018,3,24,1,6493.7
2018,3,24,2,6260.9
2018,3,24,3,6094.6
2018,3,24,4,6199.7
2018,3,24,5,6420.4
2018,3,24,6,6930.4
2018,3,24,7,7902.4
2018,3,24,8,8503.5
2018,3,24,9,8768.7
2018,3,24,10,8973.8
2018,3,24,11,8938.2
2018,3,24,12,8923.7
